GAME,WINNER,TIME,random,random
1516,0,0.11581599712371826,35,35
1517,0,0.13267993927001953,37,23
1518,1,0.150750994682312,23,37
1519,0,0.1467289924621582,37,23
1520,0,0.13392996788024902,37,22
1521,1,0.1523970365524292,24,39
1522,0,0.13956701755523682,38,26
1523,0,0.12302803993225098,35,21
1524,1,0.14044606685638428,23,37
1525,1,0.14987492561340332,27,36
1526,1,0.1462240219116211,22,38
1527,1,0.1552499532699585,22,38
1528,1,0.13286805152893066,23,35
1529,1,0.14874696731567383,21,35
1530,0,0.16605091094970703,39,24
1531,1,0.13678300380706787,25,39
1532,1,0.13667702674865723,24,36
1533,1,0.15641307830810547,23,37
1534,1,0.13385093212127686,24,35
1535,0,0.14586496353149414,38,18
1536,0,0.14224398136138916,36,24
1537,0,0.15054702758789062,38,26
1538,0,0.14691102504730225,37,27
1539,0,0.16781103610992432,35,25
1540,1,0.1614750623703003,22,38
1541,1,0.16225790977478027,38,39
1542,0,0.14211690425872803,36,20
1543,0,0.14967989921569824,37,23
1544,0,0.14623808860778809,37,23
1545,0,0.1401679515838623,37,23
1546,0,0.13741695880889893,38,18
1547,0,0.12966692447662354,36,16
1548,1,0.11784195899963379,21,35
1549,0,0.12080907821655273,35,21
1550,0,0.14021408557891846,38,25
1551,0,0.12892305850982666,35,21
1552,0,0.1368499994277954,36,23
1553,1,0.12552499771118164,21,37
1554,0,0.13427400588989258,35,35
1555,0,0.15675699710845947,37,26
1556,0,0.16259002685546875,36,24
1557,0,0.12142205238342285,35,21
1558,1,0.1295849084854126,23,37
1559,1,0.12525498867034912,23,37
1560,0,0.14205706119537354,38,25
1561,0,0.12641608715057373,36,20
1562,0,0.13535499572753906,36,24
1563,0,0.13051307201385498,36,24
1564,0,0.11103904247283936,35,21
1565,1,0.1522049903869629,38,39
1566,0,0.1379009485244751,37,23
1567,0,0.13891899585723877,37,23
1568,1,0.11579000949859619,21,35
1569,0,0.14026308059692383,37,23
1570,1,0.13623404502868652,23,37
1571,1,0.15074992179870605,27,37
1572,0,0.1233830451965332,35,21
1573,0,0.13436996936798096,36,20
1574,0,0.12529301643371582,40,23
1575,1,0.14119195938110352,17,39
1576,0,0.1369260549545288,37,27
1577,1,0.13600194454193115,24,36
1578,0,0.12438404560089111,36,16
1579,1,0.11940300464630127,20,36
1580,0,0.11405003070831299,35,17
1581,1,0.12766194343566895,26,38
1582,0,0.13892602920532227,38,25
1583,0,0.11575007438659668,37,24
1584,0,0.1341949701309204,38,24
1585,1,0.14032196998596191,24,36
1586,0,0.1339949369430542,36,24
1587,0,0.1381700038909912,40,38
1588,1,0.14333999156951904,23,37
1589,0,0.12284195423126221,37,19
1590,0,0.12504899501800537,36,20
1591,1,0.1450740098953247,28,39
1592,0,0.11781001091003418,35,21
1593,0,0.1233210563659668,36,22
1594,1,0.1391429901123047,27,36
1595,1,0.11552894115447998,15,37
1596,0,0.1407790184020996,37,23
1597,1,0.10916590690612793,21,35
1598,1,0.14924907684326172,24,38
1599,0,0.1350550651550293,38,21
1600,1,0.10682797431945801,17,35
1601,1,0.11584210395812988,17,35
1602,0,0.13022994995117188,38,26
1603,0,0.13556599617004395,36,27
1604,1,0.1336839199066162,21,35
1605,1,0.13162899017333984,22,38
1606,0,0.12481796741485596,39,24
1607,0,0.12212193012237549,36,24
1608,0,0.1464449167251587,38,25
1609,1,0.12358808517456055,21,35
1610,0,0.14913296699523926,38,22
1611,0,0.12749993801116943,38,24
1612,1,0.12225902080535889,19,37
1613,0,0.13791298866271973,37,23
1614,0,0.1371760368347168,35,21
1615,0,0.11292290687561035,35,21
1616,0,0.11318397521972656,35,21
1617,0,0.1398310661315918,38,26
1618,1,0.12178504467010498,21,35
1619,1,0.12997102737426758,24,36
1620,1,0.13586091995239258,22,38
1621,0,0.1184380054473877,39,21
1622,0,0.12707197666168213,34,22
1623,1,0.13968396186828613,26,38
1624,0,0.11158990859985352,34,22
1625,1,0.1198040246963501,20,36
1626,0,0.12983298301696777,38,26
1627,1,0.10600697994232178,18,34
1628,1,0.13171899318695068,23,37
1629,0,0.10959506034851074,35,19
1630,1,0.13273191452026367,21,35
1631,0,0.1434539556503296,39,38
1632,1,0.14120888710021973,24,35
1633,0,0.12746906280517578,35,35
1634,0,0.13990390300750732,35,25
1635,0,0.11142492294311523,35,23
1636,1,0.13693702220916748,24,36
1637,1,0.14555895328521729,23,37
1638,0,0.1411970853805542,37,26
1639,0,0.13412904739379883,37,23
1640,0,0.1407179832458496,37,19
1641,0,0.1407790184020996,39,24
1642,0,0.1279369592666626,37,23
1643,1,0.12455999851226807,22,38
1644,0,0.12363207340240479,37,25
1645,0,0.11770594120025635,36,20
1646,1,0.15295398235321045,21,35
1647,1,0.1443009376525879,23,40
1648,0,0.1288590431213379,36,24
1649,0,0.12347793579101562,35,35
1650,0,0.12915301322937012,35,17
1651,0,0.11650002002716064,35,21
1652,0,0.1344219446182251,37,27
1653,0,0.12609899044036865,37,19
1654,0,0.141821026802063,41,26
1655,1,0.10770308971405029,14,37
1656,0,0.12761008739471436,38,25
1657,0,0.13727498054504395,38,21
1658,0,0.13548600673675537,35,35
1659,1,0.15899407863616943,23,37
1660,0,0.13651394844055176,35,35
1661,0,0.12584495544433594,37,23
1662,0,0.1238410472869873,35,21
1663,0,0.1410670280456543,36,24
1664,1,0.1626570224761963,24,36
1665,0,0.14859497547149658,38,26
1666,1,0.1232450008392334,24,36
1667,1,0.10433900356292725,20,36
1668,0,0.12260699272155762,38,21
1669,1,0.13533401489257812,22,38
1670,1,0.13332998752593994,21,35
1671,1,0.1640690565109253,23,37
1672,0,0.11638796329498291,35,19
1673,0,0.15831494331359863,39,24
1674,0,0.16075003147125244,41,26
1675,0,0.17991399765014648,37,23
1676,1,0.16734302043914795,21,35
1677,1,0.1668250560760498,37,40
1678,0,0.15137898921966553,37,19
1679,1,0.14538002014160156,24,36
1680,0,0.15098702907562256,38,22
1681,1,0.13138508796691895,19,37
1682,1,0.10304605960845947,19,37
1683,1,0.10215497016906738,17,35
1684,0,0.12519001960754395,35,23
1685,1,0.1303110122680664,24,36
1686,0,0.10797905921936035,36,20
1687,0,0.11520004272460938,36,20
1688,1,0.11938595771789551,19,37
1689,0,0.1240469217300415,35,21
1690,1,0.12336909770965576,20,36
1691,1,0.11726200580596924,23,37
1692,0,0.13866698741912842,38,38
1693,1,0.12223505973815918,21,35
1694,0,0.12417292594909668,37,23
1695,1,0.12457001209259033,24,36
1696,0,0.10604894161224365,37,19
1697,0,0.11079907417297363,35,35
1698,0,0.14146995544433594,40,27
1699,1,0.1351410150527954,24,36
1700,1,0.1214669942855835,21,35
1701,0,0.1098090410232544,36,25
1702,0,0.12550902366638184,35,35
1703,0,0.14355707168579102,41,29
1704,1,0.11401104927062988,22,38
1705,0,0.10783100128173828,35,19
1706,1,0.13806402683258057,21,35
1707,0,0.13730990886688232,38,22
1708,0,0.14039993286132812,38,26
1709,1,0.1302659511566162,21,35
1710,0,0.1296299695968628,35,21
1711,0,0.10002195835113525,35,17
1712,1,0.12042796611785889,21,35
1713,0,0.13737797737121582,36,24
1714,1,0.13084399700164795,20,38
1715,0,0.11954391002655029,35,35
1716,0,0.1447809934616089,37,27
1717,0,0.1226038932800293,34,22
1718,1,0.13264703750610352,22,38
1719,0,0.11638307571411133,35,19
1720,0,0.1284170150756836,36,24
1721,0,0.12923204898834229,38,24
1722,0,0.12591803073883057,35,21
1723,0,0.1416860818862915,36,24
1724,0,0.13335895538330078,37,23
1725,1,0.11950600147247314,22,34
1726,0,0.14780795574188232,35,35
1727,0,0.13647198677062988,36,24
1728,0,0.1385040283203125,38,22
1729,1,0.1312699317932129,24,35
1730,1,0.11737799644470215,23,37
1731,0,0.13422799110412598,38,22
1732,1,0.18000197410583496,23,37
1733,1,0.1351710557937622,24,36
1734,0,0.1879481077194214,36,24
1735,1,0.12102198600769043,19,37
1736,1,0.1759018898010254,24,36
1737,0,0.1327669620513916,37,21
1738,1,0.16848289966583252,23,37
1739,1,0.15654802322387695,23,37
1740,0,0.15820300579071045,38,22
1741,1,0.14557993412017822,24,36
1742,1,0.14393603801727295,24,38
1743,1,0.16118693351745605,23,37
1744,1,0.13991808891296387,22,38
1745,1,0.1352750062942505,22,38
1746,0,0.11357200145721436,35,21
1747,0,0.15051794052124023,39,23
1748,1,0.12119698524475098,22,37
1749,0,0.16394007205963135,36,20
1750,0,0.17581403255462646,36,27
1751,0,0.11642110347747803,33,23
1752,0,0.1607750654220581,38,22
1753,0,0.15358901023864746,37,27
1754,0,0.1488569974899292,35,35
1755,0,0.1487870216369629,36,24
1756,0,0.13544893264770508,37,24
1757,0,0.2287958860397339,36,24
1758,0,0.2326669692993164,35,35
1759,1,0.15515494346618652,26,38
1760,0,0.15271294116973877,35,35
1761,0,0.14548003673553467,36,20
1762,1,0.10394096374511719,21,35
1763,1,0.15632295608520508,24,39
1764,0,0.1305859088897705,37,23
1765,0,0.12291598320007324,36,20
1766,0,0.13276410102844238,40,23
1767,0,0.1334749460220337,34,22
1768,1,0.10014903545379639,17,35
1769,0,0.13023006916046143,36,24
1770,0,0.11132895946502686,35,21
1771,0,0.12879788875579834,38,22
1772,1,0.15020489692687988,24,38
1773,1,0.14989697933197021,23,37
1774,1,0.10837602615356445,21,35
1775,0,0.1937800645828247,36,20
1776,0,0.1602039337158203,35,21
1777,1,0.14539098739624023,21,35
1778,1,0.1253499984741211,21,35
1779,1,0.14355599880218506,22,36
1780,0,0.12194204330444336,35,35
1781,0,0.11674702167510986,37,19
1782,1,0.13076210021972656,21,35
1783,0,0.10596001148223877,36,16
1784,1,0.11626791954040527,21,35
1785,0,0.16271698474884033,40,27
1786,1,0.147009015083313,22,38
1787,1,0.14049100875854492,21,35
1788,0,0.1221010684967041,36,20
1789,0,0.14697492122650146,39,38
1790,0,0.14056599140167236,37,23
1791,1,0.14909398555755615,25,37
1792,0,0.12166202068328857,38,22
1793,0,0.11450600624084473,35,21
1794,0,0.13090002536773682,38,25
1795,0,0.141495943069458,35,35
1796,0,0.13563907146453857,39,22
1797,0,0.134476900100708,36,22
1798,0,0.16360902786254883,35,24
1799,0,0.12068808078765869,36,24
1800,1,0.12074398994445801,20,36
1801,1,0.18175995349884033,21,35
1802,0,0.15136003494262695,35,21
1803,0,0.13509798049926758,38,22
1804,0,0.1358180046081543,40,24
1805,0,0.13451504707336426,38,37
1806,1,0.1165781021118164,17,35
1807,0,0.13142502307891846,35,35
1808,0,0.14305496215820312,37,27
1809,1,0.12587594985961914,25,37
1810,0,0.11802303791046143,35,21
1811,1,0.1335279941558838,24,37
1812,0,0.12092101573944092,35,21
1813,0,0.12350594997406006,36,24
1814,0,0.12690699100494385,35,21
1815,1,0.1316540241241455,21,35
1816,0,0.15076100826263428,38,22
1817,1,0.1333240270614624,19,37
1818,0,0.12299203872680664,35,17
1819,1,0.17088305950164795,24,39
1820,0,0.1090540885925293,40,19
1821,1,0.15591096878051758,25,38
1822,0,0.13817894458770752,37,22
1823,1,0.14794397354125977,26,38
1824,0,0.12484490871429443,35,21
1825,0,0.15264499187469482,37,23
1826,1,0.1453390121459961,24,36
1827,0,0.1311039924621582,40,37
1828,1,0.1333329677581787,23,37
1829,0,0.12804102897644043,36,24
1830,1,0.1437770128250122,25,39
1831,0,0.12749600410461426,37,21
1832,0,0.1176910400390625,35,35
1833,0,0.13997602462768555,35,35
1834,0,0.1349339485168457,39,24
1835,0,0.15873003005981445,35,21
1836,0,0.11258792877197266,36,20
1837,0,0.16833901405334473,37,23
1838,0,0.1526550054550171,37,23
1839,1,0.11557900905609131,20,36
1840,0,0.1386469602584839,37,21
1841,0,0.105133056640625,39,17
1842,0,0.1414109468460083,35,35
1843,1,0.1400669813156128,27,37
1844,0,0.1232520341873169,35,21
1845,1,0.11779499053955078,19,37
1846,1,0.13078093528747559,22,37
1847,0,0.12979507446289062,37,19
1848,1,0.11271202564239502,19,37
1849,0,0.1232379674911499,39,25
1850,0,0.12515997886657715,38,22
1851,1,0.12325894832611084,21,35
1852,0,0.18229401111602783,36,24
1853,0,0.13198697566986084,37,23
1854,1,0.1646510362625122,18,37
1855,1,0.16920197010040283,24,36
1856,0,0.16691899299621582,38,26
1857,1,0.1491769552230835,22,38
1858,1,0.15613198280334473,22,38
1859,0,0.15729796886444092,37,25
1860,0,0.15070295333862305,35,21
1861,1,0.11172199249267578,20,36
1862,1,0.1672290563583374,24,39
1863,0,0.16488301753997803,38,22
1864,0,0.14300501346588135,37,19
1865,0,0.126459002494812,35,21
1866,0,0.1400759220123291,35,21
1867,1,0.1443558931350708,22,38
1868,0,0.12999498844146729,35,35
1869,1,0.12408792972564697,23,37
1870,1,0.15430903434753418,22,38
1871,1,0.14480090141296387,24,39
1872,1,0.11403000354766846,21,35
1873,0,0.13008904457092285,39,36
1874,1,0.1107029914855957,21,35
1875,1,0.19700300693511963,21,37
1876,1,0.13834607601165771,19,37
1877,0,0.14080703258514404,36,24
1878,1,0.14947903156280518,21,35
1879,0,0.13366806507110596,35,21
1880,0,0.1242070198059082,36,22
1881,0,0.144089937210083,35,35
1882,0,0.1382761001586914,36,24
1883,0,0.18998193740844727,37,23
1884,1,0.1327599287033081,21,35
1885,1,0.15685701370239258,20,36
1886,0,0.154790997505188,38,26
1887,1,0.14988994598388672,23,37
1888,1,0.1516890525817871,25,40
1889,1,0.1581820249557495,23,37
1890,0,0.18520092964172363,42,28
1891,0,0.12835907936096191,35,21
1892,1,0.12392401695251465,23,37
1893,0,0.14766907691955566,38,22
1894,0,0.1493309736251831,37,23
1895,0,0.12382304668426514,35,26
1896,1,0.1332939863204956,19,37
1897,0,0.11755502223968506,38,20
1898,1,0.1296980381011963,21,35
1899,0,0.10470008850097656,35,23
1900,0,0.14412200450897217,37,23
1901,1,0.1592259407043457,24,38
1902,1,0.12338602542877197,17,35
1903,1,0.13505303859710693,21,37
1904,0,0.13474905490875244,38,38
1905,0,0.14809608459472656,36,24
1906,0,0.1220329999923706,37,19
1907,0,0.13605499267578125,40,23
1908,1,0.1756730079650879,26,37
1909,0,0.14733707904815674,39,38
1910,1,0.1516050100326538,27,37
1911,1,0.1304539442062378,17,35
1912,0,0.14994394779205322,37,24
1913,0,0.10851395130157471,37,22
1914,0,0.12189805507659912,35,21
1915,1,0.14550089836120605,21,35
1916,1,0.13611900806427002,26,38
1917,0,0.1414799690246582,35,21
1918,1,0.13879096508026123,24,36
1919,1,0.12685704231262207,20,36
1920,0,0.1500760316848755,39,38
1921,0,0.13866698741912842,36,24
1922,1,0.12009298801422119,21,37
1923,0,0.13213002681732178,35,35
1924,1,0.12193500995635986,21,35
1925,1,0.12582898139953613,24,36
1926,1,0.11478602886199951,20,36
1927,1,0.09613204002380371,21,37
1928,1,0.12230193614959717,25,38
1929,1,0.11759793758392334,21,35
1930,0,0.17424499988555908,35,17
1931,0,0.1664741039276123,36,24
1932,0,0.12828004360198975,38,22
1933,1,0.13985204696655273,24,36
1934,0,0.1653749942779541,38,26
1935,0,0.10125195980072021,34,14
1936,1,0.11363208293914795,22,34
1937,1,0.19720995426177979,21,38
1938,1,0.14003896713256836,24,36
1939,1,0.11731100082397461,20,36
1940,0,0.13737201690673828,36,22
1941,1,0.16575098037719727,21,35
1942,0,0.12871003150939941,37,19
1943,0,0.11654007434844971,37,24
1944,0,0.13004398345947266,38,26
1945,1,0.12087500095367432,17,35
1946,1,0.1498119831085205,24,39
1947,0,0.1765129566192627,36,24
1948,1,0.1559380292892456,24,37
1949,0,0.14051902294158936,35,21
1950,0,0.15116500854492188,38,22
1951,0,0.14251995086669922,38,22
1952,1,0.11370193958282471,21,35
1953,0,0.1430070400238037,37,23
1954,1,0.12389802932739258,19,37
1955,0,0.11955404281616211,35,35
1956,1,0.1349269151687622,26,37
1957,0,0.12287604808807373,37,19
1958,1,0.12398195266723633,23,37
1959,0,0.11313998699188232,38,21
1960,0,0.1374889612197876,37,23
1961,1,0.12643098831176758,25,38
1962,0,0.1355510950088501,35,35
1963,1,0.1349489688873291,22,38
1964,1,0.12659192085266113,24,38
1965,1,0.10754895210266113,17,35
1966,1,0.13127398490905762,26,38
1967,1,0.12062203884124756,20,38
1968,1,0.143110990524292,24,36
1969,0,0.13533997535705566,38,26
1970,0,0.11833798885345459,36,24
1971,0,0.10496604442596436,34,22
1972,0,0.1386120319366455,38,22
1973,0,0.12883198261260986,38,24
1974,0,0.13092994689941406,38,26
1975,0,0.12181603908538818,35,21
1976,0,0.13094592094421387,38,22
1977,0,0.10029399394989014,35,23
1978,1,0.13209295272827148,25,38
1979,0,0.13333094120025635,36,20
1980,1,0.09953200817108154,18,36
1981,0,0.12488400936126709,37,27
1982,0,0.13060998916625977,34,22
1983,1,0.14971303939819336,24,36
1984,0,0.12262797355651855,35,21
1985,0,0.12664997577667236,37,23
1986,0,0.11166203022003174,35,21
1987,0,0.10918998718261719,35,19
1988,0,0.14270710945129395,39,38
1989,0,0.10806810855865479,37,18
1990,0,0.10295295715332031,35,17
1991,1,0.11573004722595215,23,35
1992,0,0.1352710723876953,38,38
1993,1,0.1260700225830078,24,36
1994,0,0.12892699241638184,36,24
1995,1,0.15855801105499268,26,38
1996,1,0.13550400733947754,24,36
1997,1,0.1223900318145752,24,36
1998,0,0.12077295780181885,36,20
1999,0,0.11987793445587158,36,24
2000,1,0.11910593509674072,21,35
2001,1,0.12205791473388672,24,38
2002,1,0.14659392833709717,26,38
2003,0,0.11190199851989746,36,20
2004,1,0.10529792308807373,17,35
2005,1,0.12734198570251465,22,38
2006,0,0.11507391929626465,35,21
2007,0,0.14189600944519043,37,23
2008,0,0.1000359058380127,35,17
2009,1,0.11013293266296387,21,35
2010,1,0.1374499797821045,37,38
2011,1,0.11698496341705322,21,35
2012,1,0.12845301628112793,23,37
2013,1,0.12653100490570068,26,38
2014,0,0.11832797527313232,36,20
2015,1,0.11970698833465576,25,38
2016,0,0.10828602313995361,35,21
2017,0,0.12922000885009766,35,21
2018,0,0.1299980878829956,36,24
2019,0,0.1499389410018921,36,24
2020,0,0.12417304515838623,35,17
2021,0,0.11664402484893799,38,22
2022,0,0.13982105255126953,36,24
2023,1,0.1173100471496582,23,37
2024,1,0.10609996318817139,21,35
2025,0,0.11451303958892822,36,24
2026,0,0.12868595123291016,35,21
2027,1,0.11372089385986328,21,35
2028,0,0.1339479684829712,39,27
2029,0,0.1284949779510498,36,22
2030,0,0.11744701862335205,36,24
2031,0,0.1088629961013794,35,21
2032,0,0.11527299880981445,35,21
2033,0,0.11935293674468994,35,21
2034,0,0.12688910961151123,36,24
2035,0,0.13432490825653076,35,21
2036,1,0.13272202014923096,25,38
2037,0,0.11595606803894043,36,20
2038,1,0.11143994331359863,17,35
2039,1,0.11999797821044922,21,35
2040,0,0.12387502193450928,36,24
2041,1,0.12154901027679443,24,36
2042,0,0.10498309135437012,37,17
2043,0,0.11337101459503174,36,34
2044,0,0.12907302379608154,35,35
2045,1,0.12842309474945068,23,37
2046,0,0.10635209083557129,37,15
2047,1,0.12080800533294678,21,35
2048,0,0.13324201107025146,36,24
2049,0,0.10565292835235596,34,22
2050,1,0.12548303604125977,23,37
2051,0,0.20135295391082764,38,26
2052,0,0.13911092281341553,38,22
2053,1,0.1730790138244629,22,36
2054,1,0.14313507080078125,17,35
2055,0,0.1538219451904297,37,23
2056,1,0.193977952003479,24,36
2057,1,0.12978196144104004,21,35
2058,1,0.12585008144378662,23,37
2059,0,0.1283259391784668,35,21
2060,0,0.1192699670791626,37,27
2061,0,0.11408305168151855,36,20
2062,0,0.12630605697631836,35,21
2063,0,0.13374793529510498,35,35
2064,0,0.11105704307556152,35,17
2065,0,0.11244893074035645,35,21
2066,1,0.13148295879364014,22,38
2067,1,0.11877703666687012,20,36
2068,0,0.13729894161224365,37,21
2069,0,0.13080501556396484,37,23
2070,0,0.13354194164276123,36,24
2071,0,0.11834800243377686,36,20
2072,1,0.12471199035644531,23,37
2073,1,0.1327909231185913,23,37
2074,1,0.1675119400024414,23,40
2075,0,0.14822602272033691,38,22
2076,0,0.13171005249023438,38,20
2077,0,0.1251389980316162,35,35
2078,1,0.15963196754455566,24,39
2079,0,0.13948094844818115,35,21
2080,0,0.16773295402526855,38,22
2081,0,0.1503310203552246,35,21
2082,1,0.12930500507354736,23,35
2083,1,0.17056596279144287,38,39
2084,0,0.11636495590209961,36,24
2085,0,0.1203460693359375,35,17
2086,1,0.12055802345275879,21,35
2087,1,0.13972795009613037,24,39
2088,0,0.1377849578857422,35,21
2089,0,0.13244998455047607,35,21
2090,0,0.11401700973510742,38,25
2091,1,0.15028893947601318,23,37
2092,0,0.13078296184539795,37,23
2093,1,0.13665306568145752,28,42
2094,0,0.12366604804992676,37,23
2095,0,0.10596907138824463,38,24
2096,0,0.12404096126556396,35,21
2097,1,0.11861801147460938,17,35
2098,1,0.13058900833129883,26,38
2099,1,0.11964499950408936,26,36
2100,1,0.13381099700927734,24,36
2101,1,0.14855802059173584,38,39
2102,0,0.1305840015411377,38,22
2103,1,0.15872299671173096,23,37
2104,0,0.14946603775024414,37,23
2105,0,0.1682809591293335,37,23
2106,0,0.12891602516174316,35,25
2107,1,0.16293299198150635,23,37
2108,0,0.1275169849395752,35,21
2109,1,0.1209179162979126,24,36
2110,0,0.1520150899887085,35,21
2111,0,0.1806190013885498,35,35
2112,0,0.1082010269165039,37,19
2113,0,0.12572908401489258,37,27
2114,0,0.12864995002746582,37,22
2115,1,0.1661759614944458,22,34
2116,0,0.1978529691696167,38,26
2117,0,0.11632895469665527,36,24
2118,0,0.16716396808624268,41,22
2119,1,0.12777292728424072,21,35
2120,0,0.14129996299743652,38,26
2121,1,0.10966098308563232,21,35
2122,1,0.16043102741241455,24,36
2123,0,0.1527719497680664,37,23
2124,0,0.1384599208831787,38,20
2125,1,0.11586105823516846,21,35
2126,0,0.12087392807006836,37,23
2127,1,0.13453102111816406,23,37
2128,1,0.11997699737548828,23,37
2129,1,0.1379169225692749,24,38
2130,0,0.14686501026153564,37,23
2131,1,0.14612197875976562,22,41
2132,0,0.1479949951171875,38,22
2133,1,0.1252429485321045,21,37
2134,1,0.13930094242095947,24,36
2135,1,0.12344098091125488,16,36
2136,0,0.142022967338562,35,21
2137,1,0.18478095531463623,23,37
2138,0,0.164512038230896,37,27
2139,1,0.14425396919250488,16,36
2140,0,0.12053096294403076,37,15
2141,0,0.14461493492126465,35,17
2142,0,0.1238640546798706,36,24
2143,0,0.118461012840271,36,24
2144,1,0.13392901420593262,21,35
2145,1,0.14430499076843262,22,38
2146,0,0.12569200992584229,38,21
2147,0,0.1345829963684082,37,23
2148,0,0.14086198806762695,38,22
2149,1,0.13902103900909424,23,37
2150,1,0.12564706802368164,18,38
2151,1,0.15529000759124756,21,35
2152,0,0.13492095470428467,36,34
2153,0,0.12609505653381348,37,23
2154,1,0.14295196533203125,20,36
2155,1,0.15084099769592285,24,36
2156,0,0.126662015914917,36,20
2157,0,0.15669798851013184,38,22
2158,1,0.13993394374847412,26,38
2159,0,0.17382597923278809,41,26
2160,0,0.132796049118042,34,18
2161,0,0.11545801162719727,37,24
2162,0,0.11148309707641602,36,22
2163,0,0.12106204032897949,38,22
2164,0,0.113089919090271,35,35
2165,1,0.11531198024749756,20,36
2166,1,0.13338792324066162,24,36
2167,1,0.15712499618530273,23,37
2168,0,0.12882602214813232,35,21
2169,0,0.1558150053024292,36,24
2170,0,0.14201796054840088,36,22
2171,1,0.1414179801940918,26,38
2172,0,0.1338961124420166,36,23
2173,0,0.14525103569030762,36,24
2174,0,0.14126098155975342,35,21
2175,0,0.14604699611663818,38,22
2176,1,0.15797197818756104,26,38
2177,0,0.16223490238189697,36,24
2178,0,0.15146100521087646,38,26
2179,0,0.2120269536972046,35,35
2180,0,0.11693000793457031,36,20
2181,0,0.23923897743225098,39,38
2182,1,0.16068601608276367,25,38
2183,0,0.12656497955322266,37,23
2184,0,0.11555206775665283,38,17
2185,0,0.11289799213409424,35,21
2186,0,0.12517106533050537,35,17
2187,1,0.09848499298095703,16,36
2188,0,0.1016920804977417,35,21
2189,1,0.13128900527954102,22,38
2190,0,0.15866303443908691,35,35
2191,1,0.12939000129699707,22,34
2192,1,0.15328407287597656,25,38
2193,1,0.14872801303863525,22,36
2194,1,0.15118706226348877,23,37
2195,1,0.13639700412750244,21,37
2196,0,0.14306199550628662,37,19
2197,1,0.23730802536010742,27,37
2198,0,0.15680503845214844,37,27
2199,1,0.13871395587921143,23,35
2200,1,0.28582096099853516,20,36
2201,0,0.15282905101776123,38,22
2202,0,0.13715100288391113,37,21
2203,1,0.1651819944381714,26,38
2204,1,0.1554889678955078,20,36
2205,0,0.12379300594329834,36,20
2206,0,0.1357870101928711,35,35
2207,0,0.12905502319335938,36,20
2208,0,0.15041792392730713,37,27
2209,0,0.15217101573944092,38,26
2210,0,0.1205739974975586,35,20
2211,1,0.1508849859237671,23,37
2212,1,0.12311506271362305,21,35
2213,1,0.1319570541381836,24,36
2214,0,0.1264359951019287,35,25
2215,0,0.08880400657653809,36,20
2216,0,0.13105511665344238,37,23
2217,0,0.23866498470306396,35,35
2218,0,0.1335679292678833,38,22
2219,0,0.11555004119873047,35,21
2220,0,0.12346601486206055,36,24
2221,0,0.13250207901000977,38,22
2222,0,0.1861790418624878,38,26
2223,1,0.11882805824279785,24,37
2224,0,0.1167839765548706,37,23
2225,0,0.14468789100646973,38,22
2226,1,0.13825500011444092,22,38
2227,0,0.13093090057373047,38,22
2228,1,0.15414202213287354,20,36
2229,0,0.13796401023864746,40,37
2230,1,0.12357890605926514,23,37
2231,0,0.11299300193786621,35,19
2232,0,0.12370991706848145,35,23
2233,0,0.12606799602508545,37,23
2234,1,0.11712396144866943,25,38
2235,1,0.1244279146194458,20,36
2236,1,0.17420291900634766,24,36
2237,1,0.14383399486541748,23,35
2238,0,0.12892496585845947,37,19
2239,1,0.15368402004241943,37,40
2240,0,0.1263599395751953,37,23
2241,0,0.14828097820281982,34,22
2242,1,0.14288997650146484,26,37
2243,1,0.11114096641540527,20,36
2244,1,0.12960803508758545,22,38
2245,1,0.12688100337982178,23,37
2246,0,0.1486210823059082,37,26
2247,0,0.13736295700073242,38,22
2248,0,0.12140607833862305,36,24
2249,1,0.11216294765472412,17,35
2250,0,0.15253198146820068,38,26
2251,1,0.13014304637908936,24,36
2252,1,0.11282598972320557,21,35
2253,1,0.1365569829940796,24,36
2254,0,0.14066505432128906,36,24
2255,0,0.15842902660369873,36,24
2256,0,0.12740802764892578,38,22
2257,0,0.14727795124053955,36,24
