GAME,WINNER,TIME,random,random
2258,1,0.11859297752380371,24,36
2259,0,0.1343480348587036,35,35
2260,0,0.21876800060272217,38,25
2261,0,0.15460002422332764,38,26
2262,1,0.14807701110839844,23,37
2263,1,0.11068606376647949,19,35
2264,1,0.13979601860046387,23,37
2265,0,0.18831908702850342,38,25
2266,1,0.12739205360412598,20,36
2267,1,0.14183306694030762,19,35
2268,1,0.17593705654144287,23,37
2269,0,0.1438760757446289,38,26
2270,1,0.12651395797729492,25,39
2271,1,0.13637900352478027,24,36
2272,0,0.11731290817260742,36,18
2273,0,0.14807093143463135,38,24
2274,0,0.13722491264343262,38,26
2275,0,0.1619960069656372,35,35
2276,0,0.14470601081848145,35,21
2277,0,0.14568090438842773,36,34
2278,1,0.1298379898071289,19,37
2279,1,0.11634600162506104,17,35
2280,1,0.15119397640228271,38,39
2281,0,0.11777305603027344,36,19
2282,0,0.15473604202270508,36,19
2283,1,0.15983295440673828,23,37
2284,0,0.15481805801391602,35,21
2285,0,0.1271970272064209,36,24
2286,1,0.13433599472045898,37,38
2287,0,0.10674905776977539,35,17
2288,0,0.1279970407485962,36,24
2289,0,0.16689395904541016,36,20
2290,1,0.13105392456054688,22,38
2291,0,0.11207306385040283,34,18
2292,1,0.15296494960784912,24,36
2293,1,0.12277305126190186,23,35
2294,0,0.13430702686309814,36,20
2295,0,0.11588501930236816,36,22
2296,1,0.1291639804840088,27,37
2297,0,0.13231706619262695,39,21
2298,0,0.1345970630645752,35,35
2299,0,0.1187669038772583,35,21
2300,1,0.16556203365325928,34,36
2301,1,0.15092802047729492,21,35
2302,1,0.12167096138000488,21,37
2303,0,0.12175893783569336,37,23
2304,1,0.13270103931427002,22,38
2305,0,0.12381196022033691,38,22
2306,1,0.14789295196533203,20,36
2307,1,0.17826497554779053,23,37
2308,1,0.16175901889801025,19,37
2309,0,0.1506439447402954,37,23
2310,0,0.11693298816680908,34,18
2311,1,0.13519489765167236,24,36
2312,1,0.11802005767822266,20,36
2313,1,0.12919890880584717,27,37
2314,1,0.12994396686553955,24,36
2315,1,0.1591099500656128,24,36
2316,1,0.15095806121826172,26,38
2317,1,0.1317499876022339,15,37
2318,1,0.11882400512695312,24,36
2319,0,0.12337696552276611,38,22
2320,0,0.14864301681518555,34,22
2321,1,0.1744239330291748,22,38
2322,1,0.127471923828125,19,37
2323,1,0.161207914352417,22,38
2324,0,0.13092005252838135,35,25
2325,1,0.12510299682617188,25,38
2326,0,0.13334906101226807,39,23
2327,1,0.12517499923706055,23,37
2328,0,0.14155292510986328,38,24
2329,0,0.15309500694274902,35,35
2330,0,0.1327279806137085,38,22
2331,0,0.17712700366973877,37,20
2332,0,0.1436450481414795,37,21
2333,1,0.15620505809783936,22,38
2334,0,0.12075793743133545,35,19
2335,1,0.14031898975372314,34,36
2336,1,0.132470965385437,37,38
2337,1,0.14955401420593262,23,40
2338,0,0.144179105758667,37,19
2339,1,0.14242100715637207,22,38
2340,0,0.15653502941131592,39,25
2341,1,0.14906609058380127,23,38
2342,0,0.1324310302734375,37,19
2343,0,0.11149394512176514,35,17
2344,1,0.11781001091003418,34,36
2345,1,0.10944104194641113,22,36
2346,1,0.1161569356918335,20,36
2347,1,0.13338100910186768,24,36
2348,0,0.11539506912231445,35,21
2349,0,0.12952399253845215,37,27
2350,1,0.11128294467926025,18,36
2351,0,0.13348400592803955,35,35
2352,0,0.11367809772491455,38,22
2353,1,0.1401129961013794,22,38
2354,0,0.13779997825622559,36,24
2355,0,0.19329798221588135,38,22
2356,0,0.1722719669342041,34,25
2357,0,0.14091205596923828,40,37
2358,0,0.16602396965026855,36,24
2359,0,0.15031802654266357,35,17
2360,1,0.15905308723449707,19,37
2361,0,0.13045191764831543,35,21
2362,1,0.18697595596313477,19,37
2363,1,0.12162399291992188,21,35
2364,1,0.1340099573135376,19,37
2365,0,0.12881910800933838,35,21
2366,0,0.14148998260498047,36,20
2367,0,0.14554202556610107,35,21
2368,0,0.1279209852218628,35,35
2369,0,0.12631309032440186,35,21
2370,0,0.16519200801849365,38,26
2371,1,0.12820303440093994,20,36
2372,1,0.12073802947998047,23,37
2373,0,0.12419795989990234,35,21
2374,0,0.12696003913879395,35,21
2375,0,0.1438390016555786,37,23
2376,1,0.14315295219421387,24,41
2377,1,0.1587311029434204,26,38
2378,0,0.11261093616485596,35,17
2379,1,0.15596795082092285,20,36
2380,0,0.13939595222473145,37,23
2381,0,0.12123501300811768,37,17
2382,1,0.11757791042327881,21,35
2383,0,0.13029301166534424,36,24
2384,0,0.1270219087600708,35,35
2385,0,0.12339901924133301,36,16
2386,0,0.14343297481536865,35,21
2387,1,0.11304903030395508,21,35
2388,0,0.1213369369506836,35,21
2389,0,0.13126897811889648,36,20
2390,1,0.20264601707458496,22,38
2391,0,0.1744389533996582,38,38
2392,0,0.110198974609375,38,22
2393,0,0.1510070562362671,36,24
2394,1,0.09961199760437012,17,35
2395,0,0.10147607326507568,35,19
2396,0,0.14873600006103516,37,23
2397,1,0.1453930139541626,23,37
2398,1,0.10666799545288086,21,35
2399,0,0.13058805465698242,37,27
2400,0,0.13155102729797363,35,25
2401,0,0.12705695629119873,35,23
2402,0,0.13391709327697754,40,23
2403,0,0.13671910762786865,35,17
2404,0,0.17558801174163818,37,15
2405,1,0.13754403591156006,22,38
2406,0,0.14764297008514404,35,35
2407,1,0.158255934715271,18,38
2408,1,0.11478698253631592,20,36
2409,1,0.15027904510498047,26,38
2410,0,0.1465979814529419,35,21
2411,0,0.13372600078582764,37,22
2412,0,0.1241910457611084,36,24
2413,0,0.21313297748565674,35,23
2414,1,0.1899089813232422,21,35
2415,0,0.13548004627227783,38,22
2416,1,0.14127695560455322,19,37
2417,1,0.1315699815750122,22,38
2418,0,0.11908793449401855,36,24
2419,0,0.14106810092926025,37,27
2420,1,0.15105605125427246,21,35
2421,0,0.15318000316619873,36,16
2422,0,0.11128497123718262,35,25
2423,0,0.12306606769561768,39,19
2424,1,0.1358180046081543,24,36
2425,1,0.1101980209350586,21,35
2426,1,0.12324106693267822,21,35
2427,0,0.1428389549255371,38,21
2428,1,0.12682998180389404,23,37
2429,0,0.13816297054290771,38,25
2430,0,0.11906909942626953,37,19
2431,0,0.1677560806274414,37,19
2432,0,0.12657701969146729,37,21
2433,1,0.13978993892669678,25,37
2434,1,0.13290297985076904,24,36
2435,1,0.11075007915496826,21,35
2436,1,0.12041401863098145,26,36
2437,0,0.12000203132629395,35,35
2438,1,0.1263120174407959,16,36
2439,0,0.13025999069213867,36,24
2440,1,0.14391303062438965,23,37
2441,1,0.12917101383209229,23,37
2442,0,0.11490797996520996,35,21
2443,0,0.12101304531097412,35,17
2444,1,0.14003300666809082,20,36
2445,1,0.19225001335144043,19,37
2446,1,0.16474199295043945,22,36
2447,0,0.13707101345062256,38,18
2448,0,0.13645505905151367,38,22
2449,1,0.129952073097229,20,36
2450,1,0.1389099359512329,23,37
2451,0,0.1420079469680786,37,23
2452,0,0.1375749111175537,38,22
2453,0,0.13711905479431152,36,24
2454,1,0.14052700996398926,20,36
2455,0,0.12140297889709473,39,21
2456,0,0.12444007396697998,37,23
2457,1,0.12908601760864258,17,38
2458,1,0.14261102676391602,23,37
2459,1,0.12105894088745117,26,36
2460,0,0.12839198112487793,37,23
2461,0,0.16290199756622314,39,25
2462,1,0.12217998504638672,21,35
2463,0,0.12099599838256836,38,22
2464,0,0.13316094875335693,36,24
2465,1,0.11838996410369873,21,35
2466,0,0.12908196449279785,35,21
2467,0,0.10205507278442383,35,21
2468,0,0.1333709955215454,37,23
2469,1,0.1327979564666748,24,36
2470,1,0.13413095474243164,24,39
2471,1,0.17131900787353516,27,37
2472,0,0.15877807140350342,36,24
2473,1,0.14620709419250488,23,37
2474,0,0.14597594738006592,35,35
2475,0,0.1579279899597168,38,26
2476,1,0.119346022605896,17,37
2477,0,0.17046189308166504,38,25
2478,1,0.13182199001312256,24,39
2479,0,0.176535964012146,35,35
2480,1,0.1457509994506836,26,41
2481,1,0.19539499282836914,19,37
2482,0,0.17230498790740967,35,35
2483,0,0.12315201759338379,35,21
2484,1,0.12011110782623291,20,36
2485,0,0.1398400068283081,35,23
2486,0,0.11544299125671387,35,21
2487,0,0.12391400337219238,37,23
2488,1,0.16830503940582275,21,39
2489,0,0.14352095127105713,36,20
2490,0,0.1400970220565796,41,22
2491,0,0.18502402305603027,38,18
2492,1,0.1525479555130005,23,37
2493,0,0.11520802974700928,36,20
2494,0,0.13995897769927979,40,19
2495,0,0.13916802406311035,35,21
2496,1,0.14523005485534668,26,38
2497,1,0.1581209897994995,21,35
2498,1,0.15901005268096924,26,38
2499,0,0.1208120584487915,35,21
2500,0,0.10821402072906494,38,21
2501,0,0.1234140396118164,35,21
2502,1,0.13820195198059082,20,36
2503,1,0.14245903491973877,26,38
2504,0,0.12455999851226807,35,19
2505,0,0.16956102848052979,38,24
2506,0,0.143172025680542,38,38
2507,0,0.12860500812530518,36,24
2508,1,0.14641904830932617,23,37
2509,1,0.12823796272277832,24,36
2510,0,0.15891993045806885,35,21
2511,1,0.12609195709228516,28,39
2512,0,0.19608604907989502,35,26
2513,1,0.1366790533065796,21,35
2514,1,0.1601170301437378,24,38
2515,1,0.1737840175628662,23,37
2516,1,0.14047396183013916,24,36
2517,0,0.12090909481048584,38,26
2518,0,0.15685498714447021,37,23
2519,1,0.14024698734283447,26,38
2520,1,0.11283302307128906,21,35
2521,1,0.13453900814056396,22,38
2522,1,0.11260700225830078,20,38
2523,0,0.11311602592468262,35,23
2524,0,0.18053793907165527,38,26
2525,1,0.12880206108093262,20,36
2526,0,0.1842120885848999,35,35
2527,0,0.12771809101104736,37,23
2528,1,0.19100403785705566,22,38
2529,0,0.143388032913208,36,20
2530,0,0.12950992584228516,36,20
2531,0,0.1520630121231079,36,23
2532,0,0.12439501285552979,35,23
2533,1,0.15199100971221924,24,38
2534,1,0.2510949373245239,21,35
2535,1,0.13264596462249756,24,36
2536,0,0.12160992622375488,38,22
2537,0,0.21035706996917725,35,21
2538,0,0.1602250337600708,36,24
2539,0,0.10978496074676514,36,16
2540,0,0.2691589593887329,38,22
2541,0,0.10623598098754883,35,21
2542,1,0.15517699718475342,23,37
2543,1,0.1618579626083374,37,40
2544,1,0.12267196178436279,21,35
2545,0,0.10349500179290771,35,21
2546,0,0.11327803134918213,35,21
2547,0,0.15998196601867676,37,27
2548,0,0.12397301197052002,36,24
2549,0,0.13980603218078613,37,27
2550,0,0.1332089900970459,35,35
2551,0,0.16296398639678955,37,23
2552,0,0.1900629997253418,37,23
2553,1,0.14020001888275146,24,36
2554,1,0.12949800491333008,25,38
2555,1,0.10638701915740967,21,35
2556,0,0.11676907539367676,35,21
2557,1,0.12918901443481445,24,36
2558,1,0.1482480764389038,26,38
2559,0,0.10462296009063721,35,17
2560,1,0.13787305355072021,18,34
2561,0,0.18183600902557373,37,27
2562,1,0.21545696258544922,25,37
2563,1,0.1454179286956787,36,37
2564,0,0.12933099269866943,38,18
2565,0,0.14573097229003906,35,21
2566,1,0.12741601467132568,24,36
2567,1,0.10227501392364502,22,36
2568,1,0.12049102783203125,21,35
2569,0,0.12440896034240723,36,24
2570,1,0.12376201152801514,19,37
2571,0,0.11527705192565918,35,21
2572,1,0.11270999908447266,22,38
2573,0,0.1468120813369751,38,22
2574,0,0.12099301815032959,35,21
2575,1,0.14171993732452393,26,38
2576,0,0.12720108032226562,37,23
2577,1,0.12875092029571533,24,36
2578,1,0.13628602027893066,22,38
2579,0,0.14671695232391357,38,26
2580,0,0.11812400817871094,36,20
2581,1,0.12948691844940186,24,38
2582,1,0.12308895587921143,27,36
2583,0,0.1399519443511963,38,26
2584,0,0.11207699775695801,35,21
2585,0,0.11928200721740723,35,35
2586,1,0.14085495471954346,23,37
2587,1,0.1486070156097412,23,36
2588,0,0.12785100936889648,36,24
2589,1,0.15291500091552734,22,38
2590,0,0.17227697372436523,36,24
2591,0,0.13903510570526123,36,20
2592,0,0.1683809757232666,39,24
2593,0,0.14157092571258545,38,22
2594,0,0.2700929641723633,38,26
2595,1,0.15606307983398438,21,35
2596,1,0.12132096290588379,21,35
2597,0,0.10383498668670654,35,21
2598,1,0.1370450258255005,24,36
2599,1,0.1203240156173706,23,37
2600,1,0.12678098678588867,24,36
2601,0,0.12117397785186768,40,23
2602,0,0.13702797889709473,36,24
2603,1,0.11246192455291748,23,35
2604,0,0.15076100826263428,36,20
2605,0,0.12681305408477783,35,23
2606,0,0.13293397426605225,35,21
2607,0,0.11877000331878662,35,17
2608,1,0.12776100635528564,21,35
2609,0,0.11548304557800293,37,19
2610,0,0.13849997520446777,38,22
2611,1,0.15364909172058105,24,36
2612,1,0.14043200016021729,21,35
2613,1,0.1340770721435547,23,37
2614,1,0.1393359899520874,19,37
2615,0,0.10020601749420166,35,21
2616,0,0.12626707553863525,38,22
2617,0,0.1436680555343628,40,25
2618,0,0.12379097938537598,38,22
2619,0,0.14577603340148926,38,22
2620,0,0.1330939531326294,37,23
2621,0,0.12235391139984131,36,22
2622,1,0.11244499683380127,15,35
2623,1,0.1422659158706665,20,36
2624,0,0.1510070562362671,38,26
2625,0,0.13196992874145508,35,35
2626,1,0.12665903568267822,21,35
2627,1,0.14851093292236328,23,37
2628,0,0.12892389297485352,35,17
2629,0,0.131384015083313,36,24
2630,1,0.22213292121887207,23,37
2631,0,0.18559205532073975,36,24
2632,0,0.11688399314880371,37,24
2633,1,0.10115504264831543,20,36
2634,0,0.11902999877929688,36,24
2635,1,0.11176502704620361,21,35
2636,1,0.13135302066802979,25,39
2637,0,0.0871880054473877,36,14
2638,1,0.12955701351165771,23,37
2639,1,0.12054598331451416,19,37
2640,1,0.13663196563720703,26,38
2641,1,0.1261540651321411,20,36
2642,1,0.1349480152130127,20,36
2643,0,0.13562405109405518,39,38
2644,1,0.11718893051147461,21,35
2645,0,0.14270293712615967,37,18
2646,0,0.13016903400421143,36,34
2647,0,0.10838508605957031,35,21
2648,1,0.13343703746795654,23,37
2649,1,0.14623606204986572,25,39
2650,0,0.1312389373779297,38,26
2651,1,0.13579797744750977,22,38
2652,0,0.11478698253631592,36,20
2653,0,0.12256097793579102,36,24
2654,1,0.12952399253845215,25,39
2655,0,0.13009488582611084,37,23
2656,1,0.1450669765472412,21,35
2657,1,0.10787498950958252,21,37
2658,0,0.12083697319030762,35,35
2659,0,0.11524903774261475,34,18
2660,0,0.17942297458648682,38,26
2661,1,0.11539101600646973,23,40
2662,0,0.0998690128326416,36,16
2663,0,0.10918402671813965,35,23
2664,0,0.09604096412658691,35,13
2665,0,0.12907004356384277,36,26
2666,0,0.10697805881500244,35,21
2667,1,0.13124799728393555,21,35
2668,1,0.14192092418670654,34,36
2669,1,0.12030506134033203,20,36
2670,0,0.11662697792053223,36,24
2671,1,0.10134804248809814,21,37
2672,1,0.1408020257949829,26,41
2673,0,0.13935494422912598,37,27
2674,0,0.11812305450439453,36,20
2675,0,0.11960101127624512,39,28
2676,0,0.12659907341003418,37,27
2677,0,0.1325749158859253,37,23
2678,0,0.10822403430938721,38,18
2679,0,0.1500399112701416,40,23
2680,0,0.11168301105499268,37,23
2681,1,0.13017809391021729,24,36
2682,0,0.11636698246002197,35,24
2683,1,0.12316501140594482,21,38
2684,0,0.1357649564743042,36,24
2685,0,0.14402401447296143,36,18
2686,1,0.15090203285217285,26,38
2687,0,0.15442490577697754,38,22
2688,1,0.13846004009246826,22,38
2689,1,0.12507891654968262,24,38
2690,1,0.10897302627563477,20,36
2691,1,0.13175499439239502,21,35
2692,0,0.12002396583557129,35,23
2693,0,0.13771700859069824,36,24
2694,0,0.12296903133392334,36,20
2695,1,0.11847209930419922,22,38
2696,0,0.12679791450500488,35,35
2697,1,0.10732197761535645,20,36
2698,0,0.1326429843902588,38,20
2699,0,0.13825201988220215,37,22
2700,1,0.13108599185943604,23,37
2701,0,0.12580692768096924,35,21
2702,0,0.12083208560943604,38,25
2703,1,0.1093829870223999,20,36
2704,0,0.12775194644927979,37,23
2705,1,0.11567997932434082,26,38
2706,1,0.12781596183776855,24,36
2707,0,0.10512399673461914,37,18
2708,0,0.12466204166412354,37,19
2709,0,0.10713601112365723,35,19
2710,1,0.13217103481292725,24,36
2711,0,0.14272499084472656,38,38
2712,1,0.12414300441741943,24,36
2713,0,0.13934898376464844,38,24
2714,0,0.1656709909439087,38,26
2715,1,0.12846004962921143,25,39
2716,0,0.10885405540466309,35,17
2717,1,0.14979302883148193,23,40
2718,1,0.12507390975952148,21,35
2719,0,0.1111760139465332,35,21
2720,0,0.14493703842163086,37,27
2721,0,0.11030197143554688,36,24
2722,0,0.14800405502319336,39,25
2723,0,0.1311349868774414,38,22
2724,1,0.12417590618133545,23,37
2725,0,0.11278200149536133,36,34
2726,1,0.11932110786437988,24,36
2727,1,0.13888990879058838,20,36
2728,0,0.10957396030426025,36,20
2729,1,0.11433494091033936,23,37
2730,1,0.11053693294525146,21,35
2731,0,0.13918697834014893,38,26
2732,0,0.11499297618865967,35,21
2733,0,0.11592602729797363,36,24
2734,1,0.11650097370147705,23,37
2735,0,0.12106990814208984,40,23
2736,1,0.11665594577789307,22,38
2737,1,0.11557793617248535,19,37
2738,0,0.13454198837280273,35,35
2739,1,0.1132969856262207,19,37
2740,0,0.12987291812896729,38,37
2741,0,0.12864995002746582,38,18
2742,0,0.13530004024505615,39,24
2743,1,0.1187739372253418,17,35
2744,1,0.11736702919006348,17,35
2745,0,0.11839497089385986,35,17
2746,1,0.14897704124450684,25,41
2747,0,0.1462249755859375,37,19
2748,0,0.12841498851776123,35,35
2749,0,0.1412949562072754,38,22
2750,0,0.13533198833465576,36,24
2751,0,0.12856197357177734,37,19
2752,0,0.10812997817993164,35,21
2753,1,0.11449301242828369,21,35
2754,1,0.11225998401641846,21,35
2755,0,0.13652801513671875,37,27
2756,0,0.12918400764465332,37,23
2757,0,0.1075890064239502,34,18
2758,1,0.1277099847793579,22,37
2759,1,0.11569607257843018,23,35
2760,0,0.14878201484680176,37,27
2761,0,0.12920689582824707,36,24
2762,0,0.12714195251464844,36,20
2763,1,0.12329399585723877,24,36
2764,0,0.1407470703125,38,26
2765,0,0.11937403678894043,37,23
2766,0,0.12189900875091553,37,23
2767,1,0.12161695957183838,24,37
2768,0,0.11396098136901855,35,21
2769,0,0.11265289783477783,37,21
2770,0,0.1200709342956543,39,21
2771,1,0.12463796138763428,23,37
2772,0,0.1196889877319336,35,35
2773,0,0.13476204872131348,38,18
2774,1,0.10821199417114258,18,38
2775,0,0.13647902011871338,39,24
2776,1,0.11385691165924072,22,36
2777,0,0.1243889331817627,38,26
2778,0,0.10763800144195557,35,35
2779,0,0.11065804958343506,36,20
2780,1,0.11428797245025635,21,35
2781,1,0.1095430850982666,18,34
2782,0,0.14104294776916504,38,26
2783,1,0.12629497051239014,23,37
2784,0,0.12753808498382568,37,23
2785,1,0.11701095104217529,24,36
2786,0,0.13991808891296387,39,25
2787,1,0.13860797882080078,30,40
2788,0,0.09664607048034668,37,19
2789,0,0.11194896697998047,36,24
2790,0,0.1090010404586792,35,21
2791,1,0.12259304523468018,24,36
2792,0,0.12236607074737549,36,20
2793,1,0.12401401996612549,19,37
2794,1,0.1253880262374878,23,37
2795,0,0.09069406986236572,35,17
2796,1,0.14558494091033936,23,37
2797,0,0.10739195346832275,35,21
2798,0,0.12123596668243408,41,22
2799,0,0.12225198745727539,35,35
2800,0,0.12518095970153809,37,26
2801,1,0.11724710464477539,22,36
2802,0,0.1293489933013916,38,26
2803,1,0.11189496517181396,19,37
2804,1,0.13427996635437012,26,38
2805,1,0.11270809173583984,18,36
2806,0,0.12074601650238037,35,21
2807,1,0.13431799411773682,26,38
2808,0,0.1254880428314209,34,22
2809,1,0.11535298824310303,20,36
2810,0,0.13983798027038574,37,27
2811,0,0.12101006507873535,38,18
2812,1,0.11148500442504883,22,34
2813,0,0.1344599723815918,36,24
2814,0,0.1183919906616211,38,22
2815,0,0.12014102935791016,35,21
2816,0,0.1219339370727539,38,22
2817,0,0.13965201377868652,39,38
2818,0,0.11858499050140381,36,23
2819,1,0.13257694244384766,23,37
2820,1,0.11901998519897461,24,36
2821,0,0.11663401126861572,35,35
2822,0,0.12600493431091309,40,23
2823,0,0.12673091888427734,36,20
2824,1,0.11986792087554932,20,36
2825,0,0.11007797718048096,34,22
2826,0,0.1451559066772461,38,26
2827,1,0.11203300952911377,18,38
2828,1,0.13617193698883057,26,38
2829,0,0.11436402797698975,36,34
2830,1,0.1283729076385498,23,37
2831,0,0.11421501636505127,35,19
2832,1,0.13552308082580566,23,37
2833,0,0.13732504844665527,38,24
2834,0,0.11398696899414062,35,17
2835,1,0.12084293365478516,24,36
2836,0,0.13792097568511963,35,21
2837,0,0.11149191856384277,37,21
2838,1,0.10826408863067627,34,36
2839,1,0.12216198444366455,23,37
2840,0,0.1294260025024414,36,20
2841,1,0.11652600765228271,21,35
2842,0,0.14227402210235596,39,24
2843,0,0.13895094394683838,37,23
2844,0,0.1392151117324829,37,26
2845,0,0.10326898097991943,37,15
2846,1,0.13846302032470703,22,38
2847,1,0.13003802299499512,24,36
2848,0,0.10603606700897217,37,21
2849,0,0.09590804576873779,36,18
2850,1,0.10164308547973633,20,36
2851,1,0.11747896671295166,21,35
2852,0,0.11088204383850098,35,21
2853,1,0.12748897075653076,22,38
2854,1,0.13472998142242432,22,38
2855,0,0.11915504932403564,35,21
2856,0,0.1130220890045166,36,20
2857,0,0.12205398082733154,36,24
2858,0,0.11861002445220947,37,25
2859,0,0.1369539499282837,36,24
2860,1,0.13689196109771729,21,35
2861,1,0.1218489408493042,23,35
2862,1,0.12383806705474854,24,36
2863,1,0.11309003829956055,16,36
2864,0,0.13135802745819092,36,24
2865,1,0.09783303737640381,21,35
2866,0,0.1081550121307373,35,21
2867,0,0.11348402500152588,37,21
2868,0,0.14086008071899414,37,23
2869,0,0.16348302364349365,37,27
2870,1,0.13034296035766602,21,35
2871,1,0.12282693386077881,23,37
2872,0,0.14938104152679443,36,24
2873,0,0.1279360055923462,36,24
2874,0,0.13208401203155518,36,24
2875,0,0.13716399669647217,36,20
2876,0,0.20670092105865479,39,24
2877,0,0.12188506126403809,35,35
2878,0,0.13299500942230225,34,22
2879,0,0.1611860990524292,35,35
2880,0,0.12355005741119385,35,21
2881,0,0.12119793891906738,36,20
2882,0,0.13971400260925293,39,25
2883,0,0.12062597274780273,38,24
2884,1,0.13011503219604492,22,38
2885,0,0.13307297229766846,38,22
2886,0,0.1258610486984253,36,23
2887,0,0.13245701789855957,39,24
2888,1,0.10430598258972168,17,35
2889,1,0.1287059783935547,24,36
2890,1,0.12031400203704834,21,35
2891,0,0.1218339204788208,38,22
2892,0,0.13917601108551025,37,27
2893,0,0.1197350025177002,35,21
2894,0,0.1381669044494629,38,26
2895,0,0.12113404273986816,37,26
2896,1,0.1314150094985962,27,37
2897,0,0.13395094871520996,38,22
2898,0,0.13218700885772705,35,25
2899,0,0.1138080358505249,40,23
2900,0,0.11474406719207764,38,18
2901,0,0.1419210433959961,38,26
2902,0,0.09070408344268799,35,21
2903,0,0.13964509963989258,35,21
2904,0,0.14364707469940186,38,26
2905,1,0.10944890975952148,21,35
2906,0,0.12915802001953125,38,25
2907,0,0.13228297233581543,38,26
2908,0,0.14486706256866455,37,19
2909,0,0.10699295997619629,35,17
2910,0,0.1276249885559082,35,35
2911,1,0.12189602851867676,22,38
2912,1,0.13592302799224854,21,39
2913,0,0.13998806476593018,36,24
2914,0,0.12003493309020996,35,21
2915,0,0.1472870111465454,36,24
2916,0,0.14596903324127197,37,23
2917,0,0.13207995891571045,38,21
2918,0,0.12000405788421631,35,21
2919,0,0.13166308403015137,40,23
2920,1,0.13808608055114746,24,36
2921,0,0.15069794654846191,36,24
2922,1,0.1285550594329834,21,35
2923,0,0.10762202739715576,37,15
2924,1,0.11003494262695312,24,36
2925,1,0.15174102783203125,21,37
2926,0,0.14472496509552002,36,24
2927,0,0.12931203842163086,36,24
2928,0,0.13219904899597168,38,22
2929,1,0.10773193836212158,24,36
2930,0,0.12351799011230469,38,22
2931,0,0.14723896980285645,38,22
2932,1,0.1347719430923462,19,37
2933,1,0.15899288654327393,22,38
2934,1,0.13753807544708252,23,35
2935,0,0.1393359899520874,35,21
2936,0,0.14070701599121094,35,21
2937,1,0.13833200931549072,22,36
2938,0,0.12530899047851562,36,26
2939,0,0.14217603206634521,35,35
2940,0,0.16178393363952637,36,24
2941,0,0.1434539556503296,37,22
2942,1,0.19597399234771729,23,37
2943,0,0.10850000381469727,35,17
2944,1,0.1501239538192749,26,38
2945,1,0.11175394058227539,20,36
2946,1,0.14485609531402588,22,38
2947,0,0.11281001567840576,39,25
2948,1,0.12285900115966797,34,36
2949,0,0.11473202705383301,35,35
2950,1,0.14178597927093506,22,38
2951,0,0.11259996891021729,36,24
2952,0,0.12492597103118896,35,21
2953,1,0.1194760799407959,20,36
2954,0,0.11135303974151611,35,17
2955,0,0.1258310079574585,36,20
2956,0,0.1215900182723999,39,21
2957,0,0.1197359561920166,35,17
2958,0,0.13954806327819824,37,19
2959,0,0.12497198581695557,35,21
2960,0,0.13795006275177002,38,26
2961,1,0.1225440502166748,23,37
2962,1,0.22087299823760986,26,38
2963,1,0.11813104152679443,17,35
2964,1,0.15155506134033203,26,38
2965,1,0.12303400039672852,20,36
2966,1,0.11956501007080078,19,37
2967,1,0.14230704307556152,27,37
2968,1,0.10495996475219727,19,35
2969,0,0.12914204597473145,38,26
2970,1,0.17916500568389893,21,35
2971,0,0.1373300552368164,37,19
2972,0,0.14741909503936768,37,19
2973,0,0.13833796977996826,36,24
2974,0,0.1180570125579834,37,23
2975,1,0.13260304927825928,23,37
2976,0,0.12475597858428955,35,21
2977,0,0.13409900665283203,37,23
2978,0,0.15458297729492188,36,24
2979,1,0.1475210189819336,21,35
2980,1,0.14836597442626953,19,37
2981,0,0.15859007835388184,38,22
2982,0,0.18976402282714844,37,25
2983,0,0.1317589282989502,35,19
2984,1,0.1468949317932129,22,38
2985,0,0.2360149621963501,37,23
2986,0,0.11833202838897705,38,18
2987,1,0.11752605438232422,22,38
2988,1,0.11588501930236816,20,36
2989,0,0.11175107955932617,36,20
2990,1,0.14632606506347656,26,38
2991,1,0.10793197154998779,18,36
2992,0,0.1341109275817871,37,23
2993,1,0.13227403163909912,17,35
2994,0,0.13687193393707275,37,23
2995,0,0.11148703098297119,34,18
2996,0,0.13701999187469482,36,20
2997,1,0.15092098712921143,20,36
2998,1,0.13772296905517578,23,37
2999,0,0.11572098731994629,37,23
